"Label","Image_Metadata_Well","ImageNumber","ObjectNumber","Children_SpklPerObject_Count","Intensity_IntegratedIntensityEdge_CorrDNA","Intensity_IntegratedIntensityEdge_CorrGFP","Intensity_IntegratedIntensityEdge_SpecklesGFP","Intensity_IntegratedIntensity_CorrDNA","Intensity_IntegratedIntensity_CorrGFP","Intensity_IntegratedIntensity_SpecklesGFP","Intensity_LowerQuartileIntensity_CorrDNA","Intensity_LowerQuartileIntensity_CorrGFP","Intensity_LowerQuartileIntensity_SpecklesGFP","Intensity_MADIntensity_CorrDNA","Intensity_MADIntensity_CorrGFP","Intensity_MADIntensity_SpecklesGFP","Intensity_MassDisplacement_CorrDNA","Intensity_MassDisplacement_CorrGFP","Intensity_MassDisplacement_SpecklesGFP","Intensity_MaxIntensityEdge_CorrDNA","Intensity_MaxIntensityEdge_CorrGFP","Intensity_MaxIntensityEdge_SpecklesGFP","Intensity_MaxIntensity_CorrDNA","Intensity_MaxIntensity_CorrGFP","Intensity_MaxIntensity_SpecklesGFP","Intensity_MeanIntensityEdge_CorrDNA","Intensity_MeanIntensityEdge_CorrGFP","Intensity_MeanIntensityEdge_SpecklesGFP","Intensity_MeanIntensity_CorrDNA","Intensity_MeanIntensity_CorrGFP","Intensity_MeanIntensity_SpecklesGFP","Intensity_MedianIntensity_CorrDNA","Intensity_MedianIntensity_CorrGFP","Intensity_MedianIntensity_SpecklesGFP","Intensity_MinIntensityEdge_CorrDNA","Intensity_MinIntensityEdge_CorrGFP","Intensity_MinIntensityEdge_SpecklesGFP","Intensity_MinIntensity_CorrDNA","Intensity_MinIntensity_CorrGFP","Intensity_MinIntensity_SpecklesGFP","Intensity_StdIntensityEdge_CorrDNA","Intensity_StdIntensityEdge_CorrGFP","Intensity_StdIntensityEdge_SpecklesGFP","Intensity_StdIntensity_CorrDNA","Intensity_StdIntensity_CorrGFP","Intensity_StdIntensity_SpecklesGFP","Intensity_UpperQuartileIntensity_CorrDNA","Intensity_UpperQuartileIntensity_CorrGFP","Intensity_UpperQuartileIntensity_SpecklesGFP","Location_CenterMassIntensity_X_CorrDNA","Location_CenterMassIntensity_X_CorrGFP","Location_CenterMassIntensity_X_SpecklesGFP","Location_CenterMassIntensity_Y_CorrDNA","Location_CenterMassIntensity_Y_CorrGFP","Location_CenterMassIntensity_Y_SpecklesGFP","Location_CenterMassIntensity_Z_CorrDNA","Location_CenterMassIntensity_Z_CorrGFP","Location_CenterMassIntensity_Z_SpecklesGFP","Location_Center_X","Location_Center_Y","Location_Center_Z","Location_MaxIntensity_X_CorrDNA","Location_MaxIntensity_X_CorrGFP","Location_MaxIntensity_X_SpecklesGFP","Location_MaxIntensity_Y_CorrDNA","Location_MaxIntensity_Y_CorrGFP","Location_MaxIntensity_Y_SpecklesGFP","Location_MaxIntensity_Z_CorrDNA","Location_MaxIntensity_Z_CorrGFP","Location_MaxIntensity_Z_SpecklesGFP","Number_Object_Number","Parent_Nuclei"
"Negative","O16",10,30,0,11.4616807606071,40.1174046471715,5.19635611772537,350.894233329222,648.297445259988,86.8234587460756,0.050745248794556,0.168710052967072,0.010617002844811,0.010799795389176,0.014321610331535,0.012962311506271,2.22600908358693,0.54591452287227,1.59715963309692,0.0794797539711,0.240024209022522,0.084284216165543,0.458129286766052,0.276380717754364,0.120513752102852,0.054320761898612,0.190129879844415,0.024627280178793,0.099122664782266,0.18313487154237,0.024526400775728,0.060589641332626,0.18312893807888,0.023457363247871,0.017688060179353,0.119460247457027,0,0.017688060179353,0.116212867200375,0,0.009209642825877,0.022955051343433,0.018197112613834,0.098618105231191,0.020980298607902,0.01734774555968,0.075268961489201,0.197264581918716,0.036643996834755,156.231411678152,157.778450123664,156.614029163443,294.366019656484,295.203991579421,294.932064215161,0,0,0,158.017231638418,295.694915254237,0,157,164,164,287,291,291,0,0,0,30,30
"Negative","O16",10,31,3,9.10454868897796,31.1683476045728,3.43418734520674,288.086606504396,439.596746101975,42.9516566023231,0.053605809807778,0.176551081240177,0.007069423794746,0.014980331063271,0.019305899739266,0.010796189308167,0.419796680455652,1.11457355031746,0.728085345894182,0.081531278789044,0.292502611875534,0.056297525763512,0.608593881130219,0.369291543960571,0.106215298175812,0.05387306916555,0.18442809233475,0.020320635178738,0.130355930544975,0.198912554797274,0.019435138734083,0.065598905086517,0.194429859519005,0.017480418086052,0.031530987471342,0.119896300137043,0,0.02533295750618,0.119896300137043,0,0.010009072980706,0.033096106612831,0.014274887145129,0.144952802834795,0.03414633291664,0.014896621068287,0.104039706289768,0.215879335999489,0.029179163277149,441.249215300076,441.855986445109,440.970932364196,298.928631652899,297.73056201275,299.072142232961,0,0,0,441.656561085973,298.827149321267,0,443,448,448,296,297,297,0,0,0,31,31
"Negative","O16",10,32,0,11.1636200556532,37.7063711062074,5.93652167916298,360.368033935316,668.906654439867,93.3183758035302,0.053876460529864,0.175520215183497,0.01228965818882,0.011439304798842,0.019195608794689,0.013873621821404,3.17394833802073,1.17499617638963,1.54297880866852,0.082845002412796,0.266798973083496,0.079614400863648,0.434185415506363,0.29888391494751,0.112123101949692,0.05472362772379,0.184835152481409,0.029100596466485,0.104910635789029,0.194732650491955,0.027166921631304,0.062472719699144,0.194344617426395,0.026225596666336,0.014736340381205,0.097791001200676,0,0.014344187453389,0.097791001200676,0,0.011432385305612,0.03079075199017,0.019114295914027,0.103095720041047,0.027713323904134,0.019082962587019,0.079692199826241,0.213883239775896,0.040066689252853,95.6181435485895,93.8862066579466,91.8312740729554,315.798646479948,316.810818761993,318.586469629377,0,0,0,92.9630276564774,317.53770014556,0,103,89,114,304,330,314,0,0,0,32,32
"Negative","O16",10,33,6,14.6543866824359,29.5661207213998,4.8384515941143,567.664678455796,906.026232145727,122.377729922533,0.050062261521816,0.156206488609314,0.009805947542191,0.014137055724859,0.032492652535439,0.014521688222885,2.06269191818248,0.842194388196247,0.286183881367532,0.598554491996765,0.328271269798279,0.083053916692734,0.669543504714966,0.372584730386734,0.155807599425316,0.085199922572302,0.171896050705813,0.02813053252392,0.121088881923165,0.193264981259754,0.026104464573919,0.060635350644589,0.187206029891968,0.024329975247383,0.022141925990582,0.097832776606083,0,0.007533402647823,0.0644745901227,0,0.117902553912049,0.048847296669229,0.020132165379981,0.145052003729725,0.04837222501529,0.020406590163723,0.083201795816422,0.222552165389061,0.038842439651489,27.3068421518043,29.442499638277,29.3134014161096,314.965674780901,314.014486985137,315.134463224283,0,0,0,29.3664675767918,314.853242320819,0,24,23,28,311,299,317,0,0,0,33,33
"Negative","O16",10,34,0,11.2785540819168,37.6443241015077,4.69465743005276,532.651485001668,714.107896931469,82.9668012931943,0.049664922058582,0.152432441711426,0.008538082242012,0.012397024780512,0.014956668019295,0.010171979665756,3.33849475587851,1.26194937963582,0.170128759784901,0.075868479907513,0.23428001999855,0.060098052024841,0.619443833827972,0.264507263898849,0.08438490331173,0.048614457249642,0.162260017678912,0.020235592370917,0.125153074483475,0.167788509617357,0.019494079251221,0.059794161468744,0.16711713373661,0.018711775541306,0.022553123533726,0.105937346816063,0,0.009571518748999,0.097308814525604,0,0.009548944478184,0.026465019294093,0.013163436622587,0.152309436647901,0.022488301721967,0.01372654200088,0.079491667449474,0.182367846369743,0.028881341218948,383.217520821694,379.914612233215,380.527538559193,329.331947244678,329.893158551783,331.129273287595,0,0,0,380.367716165414,331.070958646617,0,377,410,382,328,310,315,0,0,0,34,34
"Negative","O16",10,35,0,10.2399409785867,29.2281175106764,4.0148976072669,367.468255538493,497.980618208647,59.7539662048221,0.04817283526063,0.139092482626438,0.007184028625488,0.011914867907763,0.014633685350418,0.010291799902916,3.19819149215402,1.12015596913229,0.27516203516265,0.078263282775879,0.188273906707764,0.061587616801262,0.808894217014313,0.289656341075897,0.086932621896267,0.051456989842144,0.146874962365208,0.020175364860638,0.115483424116434,0.156499251479776,0.018778744878951,0.057463824748993,0.152625054121017,0.017608687281609,0.022815303876996,0.100297026336193,0,0.009761840105057,0.091388083994389,0,0.009519470471267,0.016279749781502,0.013557833161697,0.166156760195784,0.026127413205913,0.013736023363589,0.074382934719324,0.168864779174328,0.027889162302017,451.948167384291,452.755524059259,454.141769917679,338.778887326032,341.419002344709,341.389633471181,0,0,0,453.872407291012,341.333438089252,0,451,441,473,339,344,317,0,0,0,35,35
"Negative","O16",10,36,1,11.7312941104174,42.9426856338978,5.32008236646652,345.445267526433,729.5574882254,85.6787242218852,0.053043648600578,0.191731795668602,0.009545370936394,0.010707400739193,0.020279616117478,0.013954862952232,0.721780696427517,0.739963483592484,0.527316706622701,0.079731322824955,0.274920463562012,0.073808282613754,0.435904115438461,0.379856139421463,0.147116154432297,0.054819131357091,0.200666755298588,0.024860197974143,0.100595593339089,0.212451219634654,0.024950123535785,0.060963440686464,0.21250806748867,0.023691907525063,0.021447775885463,0.133646696805954,0,0.017959648743272,0.101373836398125,0,0.01080321740501,0.025474318186865,0.017576911770908,0.098519057365091,0.029847400755377,0.018783664127832,0.075520012527704,0.232553124427795,0.037463940680027,132.469424389844,133.408016574973,132.24989783024,346.509081452203,346.95746397951,347.455872375379,0,0,0,132.705882352941,347.191030867793,0,123,114,134,350,358,357,0,0,0,36,36
"Negative","O16",10,37,7,12.334593616426,43.5336425974965,5.66323628276587,608.318235555198,1135.82629171759,119.078198514879,0.048939738422632,0.178159296512604,0.007795140147209,0.009492609649897,0.024709984660149,0.011903129518032,2.70377981822481,1.51715773072869,1.86466138951229,0.079269737005234,0.250686258077621,0.06704942882061,0.678144574165344,0.416233420372009,0.20738522708416,0.049937625977433,0.176249565172051,0.022928082116461,0.109567405539481,0.204579663493802,0.021447802326167,0.057497818022966,0.202558040618896,0.019886195659638,0.027378676459193,0.109470054507256,0,0.006910936441273,0.097967512905598,0,0.009713638470585,0.026051621531254,0.016168311198116,0.144096926080453,0.038675238560572,0.017045236704763,0.071914285421372,0.227625995874405,0.03164142370224,233.176946066962,231.251762826583,228.743545999393,345.550527827793,343.342850718675,344.818291765292,0,0,0,230.605367435159,344.715417867435,0,247,234,233,336,339,353,0,0,0,37,37
"Negative","O16",10,38,0,10.3149817790836,35.2488666623831,4.38488990068436,384.640088368207,780.232357509434,85.6267368495464,0.047497801482678,0.169376563280821,0.008741579949856,0.010107133537531,0.016884729266167,0.010617807507515,3.56423660781778,0.730622226129789,0.545364279968963,0.084723494946957,0.224765047430992,0.053831100463867,0.510533630847931,0.305823177099228,0.104108393192291,0.049591258553287,0.169465705107611,0.021081201445598,0.09155917361776,0.185725388600199,0.020382465329576,0.056099211797118,0.18748089671135,0.019323363900185,0.022903714329004,0.114977948367596,0,0.01020862814039,0.10372181981802,0,0.009932753332016,0.023515798981176,0.013946204082777,0.102139583538379,0.026383636234265,0.014875124495056,0.070004589855671,0.203107193112373,0.029975544661284,281.173203636606,283.93717950978,284.144098996439,369.639074388586,370.274846716423,370.750456958224,0,0,0,284.630802189955,370.504403713402,0,273,270,276,370,380,372,0,0,0,38,38
"Negative","O16",10,39,0,12.9679315797985,46.8462750911713,5.49983919411898,566.864680591971,954.18767311424,120.06943448633,0.050153244286776,0.174347206950188,0.01034639775753,0.011345025151968,0.020208418369293,0.012985303997994,3.85576400481429,2.020038571414,0.881605685300825,0.087825499475002,0.305994540452957,0.082155153155327,0.653084516525269,0.320110738277435,0.130012929439545,0.054259127948948,0.196009519209922,0.023011879473301,0.11592324756482,0.195130403499845,0.024554076582072,0.060679461807013,0.194194465875626,0.023225650191307,0.021183554083109,0.120937488973141,0,0.014055138453841,0.111110664904118,0,0.010477654259518,0.035687487158438,0.017036660386429,0.1367593964479,0.029326111308585,0.017675297009688,0.078236196190119,0.214815355837345,0.03632751852274,148.880976214399,150.048904817432,151.119354311979,390.443733802164,393.231736142014,392.67885597212,0,0,0,152.000408997955,392.710020449898,0,143,145,145,386,383,383,0,0,0,39,39
"Negative","O16",10,40,0,11.0114756971598,36.2489240542054,4.40176729857922,404.772870799527,742.37716472894,86.9715918153525,0.04844612441957,0.14949194341898,0.008583497256041,0.010818134993315,0.01542142778635,0.010293960571289,3.14376696484501,1.25921454857756,0.289451156535206,0.07300565391779,0.237915471196175,0.060907647013664,0.38226842880249,0.263813436031342,0.082970649003983,0.048295946040175,0.158986509009673,0.019305996923593,0.090371259388151,0.165746185471967,0.019417636038257,0.058256190270186,0.165133103728294,0.018936071544886,0.023272031918168,0.095751613378525,0,0.019574262201786,0.095751613378525,0,0.009521909908075,0.028743568527932,0.014377707423352,0.086009294197193,0.023597739034557,0.013851954494546,0.071423368528485,0.180383298546076,0.029058404266834,378.726033525115,376.669442203424,375.821978502235,392.46266990688,394.133036747676,393.061848327036,0,0,0,375.703058718464,393.325742353204,0,390,406,389,396,408,395,0,0,0,40,40
"Negative","O16",10,41,0,10.7749347928911,33.154914163053,3.73828708380461,344.47472224012,554.048249952495,63.0531200915575,0.048989318311215,0.148292280733585,0.00707071274519,0.014116797596216,0.017228618264198,0.010631248354912,4.40185097730359,1.06518816837731,0.377417783565931,0.086679928004742,0.250168442726135,0.055038385093212,0.438324630260468,0.263891100883484,0.074917137622833,0.05106604167247,0.157132294611626,0.017717000397178,0.103197939556657,0.165982100045685,0.018889490740431,0.059834737330675,0.165256142616272,0.017736822366715,0.02295858412981,0.090804502367973,0,0.013089137151837,0.090804502367973,0,0.011838404729094,0.028639346573622,0.013757554061371,0.099150249544279,0.025646219581069,0.014010353071371,0.093220192939043,0.182660318911076,0.028282932937145,441.82870560872,443.431113518187,444.275603749629,395.108076507211,391.994718921573,391.166355911494,0,0,0,444.387956860395,391.526662672259,0,436,450,427,393,406,400,0,0,0,41,41
"Negative","O16",10,42,11,10.16691525653,36.663969822228,4.47390161454678,376.488697223365,900.27708568424,89.8849303722382,0.044936242513359,0.162525862455368,0.006633542478085,0.010234264656901,0.040968827903271,0.012512616813183,2.27236416676202,1.04449918693585,1.01834946696648,0.076930917799473,0.280436336994171,0.070450529456139,0.449127286672592,0.40613916516304,0.122210562229157,0.047957147436463,0.172943253878434,0.021103309502579,0.086808553659987,0.207580605414858,0.020725139583177,0.053834512829781,0.196187779307365,0.018976502120495,0.023394547402859,0.094868429005146,0,0.006992757320404,0.083160005509853,0,0.009803392378664,0.030374793653952,0.015407955059216,0.095877534063932,0.056966160213235,0.01686447138612,0.06640350446105,0.250068940222263,0.031629417091608,241.08028115934,239.74601324691,239.841926140555,421.360678360457,420.604020920629,421.102410039138,0,0,0,238.823610790869,421.09407424487,0,242,224,240,425,418,426,0,0,0,42,42
"Negative","O16",10,43,1,11.8036290612072,36.7443980723619,3.82435875386,399.137644859031,738.249653182924,73.9979896768928,0.047621510922909,0.13939106464386,0.006986647844315,0.013254653662443,0.038834571838379,0.010843098163605,4.97888034947329,2.48641299745419,0.584950815896238,0.083864770829678,0.257335335016251,0.062301822006703,0.551752746105194,0.368875205516815,0.142096340656281,0.052931072023351,0.164773085526287,0.017149590824484,0.105146903282147,0.19448094130214,0.019493674835852,0.058257278054953,0.210379391908646,0.017715945839882,0.016627155244351,0.08221896737814,0,0,0.082043468952179,0,0.012679664355065,0.045194374248958,0.012486623236006,0.125808877334777,0.05274654132992,0.015494456407229,0.075410686433315,0.2380011677742,0.029724523425102,434.984115346405,433.596441919312,433.077896304636,434.538074319665,436.744201844096,438.649565783555,0,0,0,433.255005268704,439.207060063225,0,438,429,429,433,440,440,0,0,0,43,43
"Negative","O16",10,44,14,14.0019438508898,53.6096254885197,6.73458589613438,638.859673751518,1391.89910901338,149.936689913273,0.051073625683785,0.194678410887718,0.008592799305916,0.013589397072792,0.034183621406555,0.014616698026657,0.879885720794228,2.13270985590918,0.176157320302006,0.096424773335457,0.287973284721375,0.084340780973435,0.486663103103638,0.593319535255432,0.252523690462112,0.052246059145111,0.200035916001939,0.025129051851248,0.107011670645145,0.233148929482978,0.025115023436059,0.061290305107832,0.228737190365791,0.023246824741364,0.01802509278059,0.11538864672184,0,0.014464961364865,0.08842645585537,0,0.012731302694826,0.038792235712217,0.01883003146914,0.112645174307071,0.05518568182004,0.020288128703832,0.082956328988075,0.263055995106697,0.037809044122696,92.0946900032398,93.0968478246515,91.0852167935534,430.688921520683,429.885042007068,430.961589033609,0,0,0,91.2611390284757,430.970686767169,0,96,101,101,433,424,424,0,0,0,44,44
"Negative","O16",10,45,5,9.34507374465466,32.5063652396202,3.99082249403,441.346068026498,574.136348012835,75.1655203178525,0.05607277713716,0.183419965207577,0.010234784334898,0.016887292265892,0.026839338243008,0.015391558408737,5.12355311996774,0.931026958687713,1.57653833953701,0.091334529221058,0.291516005992889,0.073108986020088,0.663821220397949,0.337823003530502,0.134505346417427,0.054649554062308,0.190095703155674,0.023338143239942,0.160899040476303,0.209309642002492,0.027402668726888,0.068881966173649,0.208566196262836,0.025500133633614,0.019264521077275,0.065092608332634,0,0.019174702465534,0.06246454641223,0,0.013022344326736,0.045897029607046,0.018011292316047,0.181253319169568,0.041071511388125,0.020980148378702,0.138671405613422,0.23675848916173,0.040944676846266,27.282347316995,32.4349887720625,32.9473767835696,445.201333840562,444.664261551836,444.119211115177,0,0,0,32.3908129784907,445.594239883339,0,22,3,24,445,460,460,0,0,0,45,45
"Negative","O16",10,46,0,9.28539287857711,31.0651086643338,3.6100127696991,327.765767791308,622.80644992739,68.3972102329135,0.047844801098108,0.173068463802338,0.007833853363991,0.010687474161387,0.01760134100914,0.011926293373108,2.59253986686695,0.236425773159574,0.91639963846812,0.071672052145004,0.221213892102242,0.059219613671303,0.520399630069733,0.307569324970245,0.088621780276299,0.048361421242589,0.161797440960072,0.018802149842183,0.10029552257996,0.190577249059789,0.02092937889624,0.057322714477778,0.190853476524353,0.019686102867127,0.017251435667276,0.096928112208843,0,0.013626196421683,0.096481494605541,0,0.010639375889281,0.02652836399382,0.015229349046405,0.111789788411095,0.02761895291159,0.015629183144176,0.073359459638596,0.208316266536713,0.031634002923966,276.076080646118,274.050782677376,273.547866991131,458.326707566731,456.64681956,456.028364767914,0,0,0,273.94094247246,456.856181150551,0,286,270,270,452,471,471,0,0,0,46,46
"Negative","O16",10,47,4,10.1089380700141,35.7548914924264,4.46831595152617,511.931278846227,1024.17472235858,127.863762125373,0.045687856152654,0.15474745631218,0.008717514574528,0.010512266308069,0.024250045418739,0.012802213430405,1.72995676408359,0.916750700190924,0.678222075058358,0.08667104691267,0.252476185560226,0.076006472110748,0.544010818004608,0.387127637863159,0.178295999765396,0.048137800333401,0.170261388059173,0.021277695007268,0.092173438755172,0.184403082887754,0.023021923321097,0.053528282791376,0.175820037722588,0.021368995308876,0.024888701736927,0.108844518661499,0,0.010548843070865,0.096634447574616,0,0.00986862215732,0.025288760842297,0.016222736919704,0.109404295071714,0.041801094218842,0.017914247441899,0.064932052046061,0.206198379397392,0.034444957971573,174.324003755688,175.566918202073,174.676741720902,470.670167331432,470.076974445705,468.864158492766,0,0,0,175.257832193014,469.21389989197,0,177,174,174,473,469,469,0,0,0,47,47
"Negative","O16",10,48,6,7.84458324126899,29.2121471464634,3.08944474160671,349.114715584554,832.495143793523,72.9825692549348,0.047209246084094,0.178104419261217,0.003933630883694,0.010119780898094,0.04951898008585,0.013757802546024,2.41449579536973,1.53652277720943,1.24524751411444,0.080487474799156,0.337298691272736,0.0782560557127,0.494286119937897,0.447404354810715,0.142281234264374,0.048724119510988,0.181441907742009,0.019189097773955,0.097057190876996,0.231441518986245,0.020289844107572,0.056820476427674,0.2214440330863,0.018316328525543,0.013480640947819,0.115944027900696,0,0.013480640947819,0.091649293899536,0,0.010755061879805,0.052167043567731,0.015729143662032,0.105048743800925,0.064995365459541,0.017488002613686,0.071678459644318,0.28365633636713,0.031798984855414,301.971163702479,304.532760220858,303.829872548404,481.669878780303,480.528870564583,483.184273689787,0,0,0,304.354740061162,482.05504587156,0,301,313,313,487,456,456,0,0,0,48,48
"Negative","O16",10,49,8,5.44108116673306,18.3812377713621,2.97801951318979,270.298343832139,534.75583268702,70.9850462451577,0.048935038037598,0.148999240249395,0.007459342479706,0.014391697943211,0.047140032052994,0.016505680978298,4.67829263643755,0.327775470853477,1.07795064737467,0.087915390729904,0.307734489440918,0.090780407190323,0.483865112066269,0.39304256439209,0.18821594119072,0.050851225857318,0.171787268891234,0.027831958067194,0.099851623137103,0.19754556065276,0.026222772901795,0.060702595859766,0.200225681066513,0.023380950093269,0.003737010527402,0.059779841452837,0,0.003737010527402,0.036554228514433,0,0.012567529509806,0.057041188700204,0.021156480465263,0.103281070173745,0.064253942274453,0.022196090138526,0.079621171578765,0.242437846958637,0.040443077683449,28.4791428786277,33.0117742616952,32.537864014434,490.73675214344,489.553842195192,490.252506417055,0,0,0,32.9120797931289,489.241595862579,0,26,27,27,489,493,493,0,0,0,49,49
"Negative","O16",11,1,3,12.2446779608727,29.7353299632668,3.93058461695909,527.761991519481,791.887011580169,88.1429962217808,0.054359838366509,0.138004813343287,0.006360255181789,0.010441470891237,0.018749326467514,0.010172605514526,0.489297271864175,0.780329568565181,0.158296010133831,0.078935854136944,0.181125074625015,0.052518911659718,0.528612494468689,0.329622387886047,0.142233580350876,0.056168247526939,0.136400596161775,0.01803020466495,0.106942652790168,0.160463426865283,0.01786078950796,0.062489598989487,0.155708774924278,0.01646676287055,0.032953053712845,0.091984957456589,0,0.021854877471924,0.0837537124753,0,0.008924924727468,0.017012754432044,0.012363533172383,0.115407515296675,0.032754068105277,0.014118075434508,0.076235689222813,0.176572259515524,0.026741141453385,424.703974959203,425.951135422802,425.043487663926,39.3357153434014,39.5675825181135,39.3376123463082,0,0,0,425.18905775076,39.3997973657548,0,422,419,419,39,49,49,0,0,0,1,1
"Negative","O16",11,2,0,14.6395861953497,31.3802862688899,4.74130830168724,398.401093518361,623.907789498568,87.9685975015163,0.05477350205183,0.127859264612198,0.008893758058548,0.009840112179518,0.014800034463406,0.010539289563894,2.01751115816632,1.23653524166548,1.05533239684213,0.311911672353744,0.201125964522362,0.061916828155518,0.416783362627029,0.237941101193428,0.082940027117729,0.065944081961035,0.141352640850855,0.021357244602195,0.091313567159835,0.142999722552961,0.020162410612312,0.06359052285552,0.142694160342217,0.019305400550366,0.031963713467121,0.085706479847431,0,0.017961135134101,0.067257553339005,0,0.040491556254074,0.021893106458896,0.014461399528393,0.08207390780943,0.022134907420771,0.014308192648319,0.075356794521213,0.157453659921885,0.03000608086586,291.028444131805,290.404230976231,289.012970743424,59.1215951511433,58.5374671369663,57.3917125393249,0,0,0,290.067384826954,57.3476965390786,0,283,290,290,59,66,66,0,0,0,2,2
"Negative","O16",11,3,0,14.3024829514325,29.8138862028718,6.12271446734667,596.385528212413,820.728051591665,145.069662440568,0.054144462570548,0.112654127180576,0.010734900832176,0.010802276432514,0.018821381032467,0.01198372989893,0.406864914077176,2.3070746107204,1.16882968994375,0.084670312702656,0.174086824059486,0.0701604783535,0.457347333431244,0.28074786067009,0.102352164685726,0.05720993180573,0.119255544811487,0.024490857869387,0.09805746928846,0.134943776979886,0.023852295698877,0.063487745821476,0.129870697855949,0.022955164313316,0.03164629265666,0.064291708171368,0,0.01373802870512,0.047771483659744,0,0.010579963496645,0.021570931241501,0.016049006398772,0.093338577887326,0.032910243381284,0.016731198425576,0.078078534454107,0.151355504989624,0.034791354089975,213.408723912752,213.556399234316,212.262718561197,67.4804248778107,69.517157666936,66.4128606948383,0,0,0,213.064781321934,67.2630713581059,0,215,214,205,61,85,67,0,0,0,3,3
"Negative","O16",11,4,0,13.1765011176467,36.3281107544899,3.92063842713833,534.351460181177,678.881760880351,72.5022560581565,0.054963895119727,0.137971445918083,0.006353136152029,0.010679058730602,0.013326205313206,0.008703738451004,3.46466352902244,1.01169586462857,1.21614559567639,0.082397021353245,0.216906994581223,0.05020110309124,0.605575203895569,0.241508841514587,0.104515716433525,0.055131803839526,0.152000463407908,0.016404344883424,0.119301509305911,0.151569939915238,0.016187152502379,0.063322816044092,0.150797963142395,0.015438664704561,0.033331740647554,0.078077115118504,0,0.019262850284577,0.078077115118504,0,0.008560876677237,0.028918415302906,0.01215835001001,0.135407476345086,0.020756554499522,0.012132749242442,0.077593749389052,0.16493034735322,0.023861443623901,455.955241445475,459.095251406365,458.931147648106,96.9321352749094,95.5107301608952,93.4916259042355,0,0,0,458.562625586068,94.6505916499219,0,454,449,449,101,88,88,0,0,0,4,4
"Negative","O16",11,5,17,15.6300856508315,42.7097478881478,3.45345091074705,348.551980854943,805.123298585415,57.1855135187507,0.056915258057416,0.180193550884724,0.002307057380676,0.01103163138032,0.056734047830105,0.012257523834705,1.05424566871619,2.1084711157734,0.910585520964577,0.320799767971039,0.337128579616547,0.070153012871742,0.458620101213455,0.408331423997879,0.105083793401718,0.070724369460776,0.193256777774425,0.015626474709263,0.104014318369127,0.240263592535188,0.017065208450836,0.065968912094832,0.239662252366543,0.014578297734261,0.028663422912359,0.121516518294811,0,0.028177082538605,0.116106927394867,0,0.045383088151934,0.046628123356069,0.013712574506366,0.095723989225812,0.063585079279781,0.015713083189216,0.081555992364884,0.292579382658005,0.026784673333168,316.12865931279,315.172868797518,315.506540130036,102.889196376706,103.629948744584,102.2924809996,0,0,0,316.301999403163,101.849298716801,0,320,329,320,110,112,101,0,0,0,5,5
"Negative","O16",11,6,0,14.631148070097,31.4061230495572,3.66070540249348,550.101270500571,606.73933725059,76.0237138494849,0.052559643983841,0.113995276391506,0.007017768919468,0.012143827974796,0.013650253415108,0.008501961827278,1.97897224836331,1.54141574355119,0.567308662573752,0.251019984483719,0.219800427556038,0.063674122095108,0.717180132865906,0.219800427556038,0.063674122095108,0.06306529340559,0.135371220041195,0.015778902596955,0.11704282351076,0.129093476010764,0.016175258265848,0.062281917780638,0.126659959554672,0.015442043542862,0.025872685015202,0.078731387853623,0,0.01657329313457,0.069104835391045,0,0.033338627095096,0.028399308559016,0.012165700583698,0.146008375016787,0.021014149841511,0.01164660955181,0.083861768245697,0.141862317919731,0.024003155529499,393.200098075174,390.901722266647,392.094264625891,107.280550110705,108.394301704482,108.514289708509,0,0,0,392.3,109.042978723404,0,399,357,367,115,107,82,0,0,0,6,6
"Negative","O16",11,7,0,12.8432962503284,38.1027177348733,3.63023561984301,531.356856798753,683.757760182023,66.3231962397695,0.050674017518759,0.137887895107269,0.005154982209206,0.014356497675181,0.022969856858254,0.009509935975075,4.04717296790181,2.17128228041949,2.06489607645663,0.090837433934212,0.309721797704697,0.046740725636482,0.738846659660339,0.309721797704697,0.086819291114807,0.055598685066357,0.164946830021097,0.015715305713606,0.126997336710983,0.163422026812147,0.015851624340289,0.062944367527962,0.158594831824303,0.014546141028404,0.022112965583801,0.089591927826405,0,0.009562289342284,0.07688719034195,0,0.012131280455873,0.055327173946382,0.01232292387845,0.163678851304621,0.037336996093404,0.012645048867272,0.083454146981239,0.184954509139061,0.024259269237518,310.782723367661,308.371804362434,305.37344947787,142.757303249032,143.062290711909,145.254955736246,0,0,0,307.42447418738,145.016013384321,0,322,331,312,146,125,133,0,0,0,7,7
"Negative","O16",11,8,3,10.3144253194332,33.3517891317606,3.10435403883457,304.990061540157,540.237052299082,45.0049451738596,0.049514638260007,0.170071326196194,0.005073115229607,0.011399906128645,0.019251704216004,0.009528890252113,2.74953161566817,1.20342986843327,1.70042695734565,0.0792421028018,0.236143782734871,0.054922848939896,0.45982426404953,0.307060271501541,0.10748852789402,0.051572126597166,0.166758945658803,0.015521770194173,0.10746654740668,0.190358369379522,0.015857979271973,0.059978257864714,0.191612541675568,0.014762386679649,0.020260265097022,0.121724858880043,0,0.020260265097022,0.093770608305931,0,0.010069606160309,0.022224954954966,0.011912946761758,0.113373031526864,0.028814418486891,0.012592589346138,0.077437553554773,0.209169507026672,0.024097539484501,464.34293154079,462.528306165489,462.365927244244,148.035811114472,148.410218378782,147.834811454282,0,0,0,462.014799154334,149.49859055673,0,469,467,467,138,162,162,0,0,0,8,8
